g	293	210	10	10	0	0	30s	100	1	6095
g	313	183	10	10	0	0	30s	100	1	6095
g	277	196	10	10	0	0	30s	100	1	6095
g	267	230	10	10	0	0	30s	100	1	6095
g	233	251	10	10	0	0	30s	100	1	6095
g	214	234	10	10	0	0	30s	100	1	6095
g	203	209	10	10	0	0	30s	100	1	6095
g	240	213	10	10	0	0	30s	100	1	6095
g	213	233	10	10	0	0	30s	100	1	6095
g	194	226	10	10	0	0	30s	100	1	6095
g	253	166	10	10	0	0	30s	100	1	6095
g	237	143	10	10	0	0	30s	100	1	6095
g	217	154	10	10	0	0	30s	100	1	6095
g	341	176	10	10	0	0	30s	100	1	6095
g	341	187	10	10	0	0	30s	100	1	6095
g	374	169	10	10	0	0	30s	100	1	6095
g	396	173	10	10	0	0	30s	100	1	6095
g	417	156	10	10	0	0	30s	100	1	6095
g	391	149	10	10	0	0	30s	100	1	6095
g	411	143	10	10	0	0	30s	100	1	6095
g	414	133	10	10	0	0	30s	100	1	6095
g	421	114	10	10	0	0	30s	100	1	6095
g	426	100	10	10	0	0	30s	100	1	6095
g	434	84	10	10	0	0	30s	100	1	6095
g	427	80	10	10	0	0	30s	100	1	6095
g	433	143	10	10	0	0	30s	100	1	6095
g	277	170	10	10	0	0	30s	100	1	6095
g	261	143	10	10	0	0	30s	100	1	6095
g	237	161	10	10	0	0	30s	100	1	6095
g	243	269	10	10	0	0	30s	100	1	6095
g	226	273	10	10	0	0	30s	100	1	6095
g	206	271	10	10	0	0	30s	100	1	6095
g	215	259	10	10	0	0	30s	100	1	6095
g	309	220	10	10	0	0	30s	100	1	6095
g	329	208	10	10	0	0	30s	100	1	6095
g	320	201	10	10	0	0	30s	100	1	6095
g	301	293	10	10	0	0	30s	100	1	6095
g	315	306	10	10	0	0	30s	100	1	6095
g	321	319	10	10	0	0	30s	100	1	6095
g	329	329	10	10	0	0	30s	100	1	6095
g	339	340	10	10	0	0	30s	100	1	6095
g	350	350	10	10	0	0	30s	100	1	6095
g	356	355	10	10	0	0	30s	100	1	6095
g	370	360	10	10	0	0	30s	100	1	6095
g	384	363	10	10	0	0	30s	100	1	6095
