g	65	56	10	10	0	0	15s	100	1	3342
g	159	56	10	10	0	0	15s	100	1	3342
g	289	56	10	10	0	0	15s	100	1	3342
g	391	56	10	10	0	0	15s	100	1	3342
g	171	57	10	10	0	0	15s	100	1	3342
g	184	57	10	10	0	0	15s	100	1	3342
g	272	57	10	10	0	0	15s	100	1	3342
g	192	58	10	10	0	0	15s	100	1	3342
g	188	59	10	10	0	0	15s	100	1	3342
g	189	59	10	10	0	0	15s	100	1	3342
g	201	59	10	10	0	0	15s	100	1	3342
g	265	59	10	10	0	0	15s	100	1	3342
g	373	59	10	10	0	0	15s	100	1	3342
g	390	59	10	10	0	0	15s	100	1	3342
g	78	60	10	10	0	0	15s	100	1	3342
g	78	62	10	10	0	0	15s	100	1	3342
g	196	62	10	10	0	0	15s	100	1	3342
g	60	63	10	10	0	0	15s	100	1	3342
g	66	63	10	10	0	0	15s	100	1	3342
g	83	63	10	10	0	0	15s	100	1	3342
g	99	63	10	10	0	0	15s	100	1	3342
g	185	63	10	10	0	0	15s	100	1	3342
g	260	63	10	10	0	0	15s	100	1	3342
g	289	63	10	10	0	0	15s	100	1	3342
g	69	65	10	10	0	0	15s	100	1	3342
g	76	65	10	10	0	0	15s	100	1	3342
g	187	66	10	10	0	0	15s	100	1	3342
g	394	66	10	10	0	0	15s	100	1	3342
g	364	67	10	10	0	0	15s	100	1	3342
g	76	68	10	10	0	0	15s	100	1	3342
g	157	68	10	10	0	0	15s	100	1	3342
g	387	68	10	10	0	0	15s	100	1	3342
g	279	69	10	10	0	0	15s	100	1	3342
g	353	69	10	10	0	0	15s	100	1	3342
g	260	71	10	10	0	0	15s	100	1	3342
g	304	71	10	10	0	0	15s	100	1	3342
g	336	71	10	10	0	0	15s	100	1	3342
g	115	72	10	10	0	0	15s	100	1	3342
g	185	72	10	10	0	0	15s	100	1	3342
g	258	72	10	10	0	0	15s	100	1	3342
g	352	72	10	10	0	0	15s	100	1	3342
g	270	73	10	10	0	0	15s	100	1	3342
g	329	73	10	10	0	0	15s	100	1	3342
g	353	73	10	10	0	0	15s	100	1	3342
g	380	73	10	10	0	0	15s	100	1	3342
g	136	74	10	10	0	0	15s	100	1	3342
g	143	74	10	10	0	0	15s	100	1	3342
g	185	74	10	10	0	0	15s	100	1	3342
g	55	75	10	10	0	0	15s	100	1	3342
g	125	75	10	10	0	0	15s	100	1	3342
g	277	75	10	10	0	0	15s	100	1	3342
g	95	76	10	10	0	0	15s	100	1	3342
g	170	76	10	10	0	0	15s	100	1	3342
g	342	76	10	10	0	0	15s	100	1	3342
g	364	76	10	10	0	0	15s	100	1	3342
g	243	77	10	10	0	0	15s	100	1	3342
g	264	77	10	10	0	0	15s	100	1	3342
g	80	78	10	10	0	0	15s	100	1	3342
g	104	78	10	10	0	0	15s	100	1	3342
g	177	78	10	10	0	0	15s	100	1	3342
g	299	78	10	10	0	0	15s	100	1	3342
g	187	79	10	10	0	0	15s	100	1	3342
g	317	79	10	10	0	0	15s	100	1	3342
g	321	79	10	10	0	0	15s	100	1	3342
g	381	79	10	10	0	0	15s	100	1	3342
g	116	80	10	10	0	0	15s	100	1	3342
g	121	80	10	10	0	0	15s	100	1	3342
g	142	80	10	10	0	0	15s	100	1	3342
g	261	80	10	10	0	0	15s	100	1	3342
g	263	80	10	10	0	0	15s	100	1	3342
g	130	81	10	10	0	0	15s	100	1	3342
g	133	81	10	10	0	0	15s	100	1	3342
g	166	81	10	10	0	0	15s	100	1	3342
g	218	81	10	10	0	0	15s	100	1	3342
g	288	81	10	10	0	0	15s	100	1	3342
g	333	81	10	10	0	0	15s	100	1	3342
g	338	81	10	10	0	0	15s	100	1	3342
g	359	81	10	10	0	0	15s	100	1	3342
g	379	81	10	10	0	0	15s	100	1	3342
g	153	82	10	10	0	0	15s	100	1	3342
g	234	82	10	10	0	0	15s	100	1	3342
g	240	82	10	10	0	0	15s	100	1	3342
g	324	83	10	10	0	0	15s	100	1	3342
g	69	84	10	10	0	0	15s	100	1	3342
g	105	84	10	10	0	0	15s	100	1	3342
g	205	84	10	10	0	0	15s	100	1	3342
g	211	84	10	10	0	0	15s	100	1	3342
g	267	84	10	10	0	0	15s	100	1	3342
g	286	84	10	10	0	0	15s	100	1	3342
g	337	84	10	10	0	0	15s	100	1	3342
g	378	84	10	10	0	0	15s	100	1	3342
g	88	85	10	10	0	0	15s	100	1	3342
g	165	85	10	10	0	0	15s	100	1	3342
g	129	86	10	10	0	0	15s	100	1	3342
g	136	86	10	10	0	0	15s	100	1	3342
g	210	86	10	10	0	0	15s	100	1	3342
g	341	86	10	10	0	0	15s	100	1	3342
g	396	86	10	10	0	0	15s	100	1	3342
g	269	88	10	10	0	0	15s	100	1	3342
g	353	88	10	10	0	0	15s	100	1	3342
g	85	90	10	10	0	0	15s	100	1	3342
g	388	90	10	10	0	0	15s	100	1	3342
g	74	91	10	10	0	0	15s	100	1	3342
g	274	91	10	10	0	0	15s	100	1	3342
g	381	91	10	10	0	0	15s	100	1	3342
g	184	92	10	10	0	0	15s	100	1	3342
g	281	92	10	10	0	0	15s	100	1	3342
g	291	92	10	10	0	0	15s	100	1	3342
g	266	93	10	10	0	0	15s	100	1	3342
g	167	94	10	10	0	0	15s	100	1	3342
g	169	94	10	10	0	0	15s	100	1	3342
g	200	94	10	10	0	0	15s	100	1	3342
g	301	94	10	10	0	0	15s	100	1	3342
g	398	94	10	10	0	0	15s	100	1	3342
g	161	95	10	10	0	0	15s	100	1	3342
g	191	96	10	10	0	0	15s	100	1	3342
g	376	96	10	10	0	0	15s	100	1	3342
g	95	97	10	10	0	0	15s	100	1	3342
g	302	97	10	10	0	0	15s	100	1	3342
g	270	98	10	10	0	0	15s	100	1	3342
g	363	98	10	10	0	0	15s	100	1	3342
g	382	98	10	10	0	0	15s	100	1	3342
g	265	99	10	10	0	0	15s	100	1	3342
g	373	99	10	10	0	0	15s	100	1	3342
g	189	100	10	10	0	0	15s	100	1	3342
g	268	100	10	10	0	0	15s	100	1	3342
g	372	101	10	10	0	0	15s	100	1	3342
g	386	101	10	10	0	0	15s	100	1	3342
g	78	103	10	10	0	0	15s	100	1	3342
g	170	104	10	10	0	0	15s	100	1	3342
g	400	104	10	10	0	0	15s	100	1	3342
g	76	105	10	10	0	0	15s	100	1	3342
g	276	105	10	10	0	0	15s	100	1	3342
g	383	110	10	10	0	0	15s	100	1	3342
g	370	111	10	10	0	0	15s	100	1	3342
g	85	115	10	10	0	0	15s	100	1	3342
g	371	118	10	10	0	0	15s	100	1	3342
g	377	119	10	10	0	0	15s	100	1	3342
g	183	127	10	10	0	0	15s	100	1	3342
g	182	130	10	10	0	0	15s	100	1	3342
g	374	131	10	10	0	0	15s	100	1	3342
g	177	133	10	10	0	0	15s	100	1	3342
g	274	133	10	10	0	0	15s	100	1	3342
g	73	135	10	10	0	0	15s	100	1	3342
g	174	137	10	10	0	0	15s	100	1	3342
g	382	137	10	10	0	0	15s	100	1	3342
g	71	139	10	10	0	0	15s	100	1	3342
g	83	141	10	10	0	0	15s	100	1	3342
g	85	142	10	10	0	0	15s	100	1	3342
g	71	143	10	10	0	0	15s	100	1	3342
g	373	144	10	10	0	0	15s	100	1	3342
g	382	146	10	10	0	0	15s	100	1	3342
g	271	147	10	10	0	0	15s	100	1	3342
g	370	147	10	10	0	0	15s	100	1	3342
g	373	154	10	10	0	0	15s	100	1	3342
g	62	156	10	10	0	0	15s	100	1	3342
g	155	156	10	10	0	0	15s	100	1	3342
g	177	156	10	10	0	0	15s	100	1	3342
g	199	156	10	10	0	0	15s	100	1	3342
g	77	157	10	10	0	0	15s	100	1	3342
g	99	157	10	10	0	0	15s	100	1	3342
g	199	157	10	10	0	0	15s	100	1	3342
g	288	157	10	10	0	0	15s	100	1	3342
g	379	157	10	10	0	0	15s	100	1	3342
g	95	158	10	10	0	0	15s	100	1	3342
g	156	158	10	10	0	0	15s	100	1	3342
g	197	158	10	10	0	0	15s	100	1	3342
g	156	159	10	10	0	0	15s	100	1	3342
g	159	159	10	10	0	0	15s	100	1	3342
g	169	159	10	10	0	0	15s	100	1	3342
g	377	159	10	10	0	0	15s	100	1	3342
g	86	160	10	10	0	0	15s	100	1	3342
g	294	160	10	10	0	0	15s	100	1	3342
g	372	160	10	10	0	0	15s	100	1	3342
g	63	161	10	10	0	0	15s	100	1	3342
g	160	161	10	10	0	0	15s	100	1	3342
g	389	161	10	10	0	0	15s	100	1	3342
g	57	162	10	10	0	0	15s	100	1	3342
g	254	162	10	10	0	0	15s	100	1	3342
g	291	163	10	10	0	0	15s	100	1	3342
g	383	163	10	10	0	0	15s	100	1	3342
g	265	164	10	10	0	0	15s	100	1	3342
g	355	164	10	10	0	0	15s	100	1	3342
g	388	164	10	10	0	0	15s	100	1	3342
g	68	165	10	10	0	0	15s	100	1	3342
g	83	165	10	10	0	0	15s	100	1	3342
g	299	165	10	10	0	0	15s	100	1	3342
g	383	165	10	10	0	0	15s	100	1	3342
g	392	165	10	10	0	0	15s	100	1	3342
g	396	165	10	10	0	0	15s	100	1	3342
