ga	94	282	1	1	0	0	25s	100	1	6233
ga	116	281	1	1	0	0	25s	100	1	6233
ga	142	279	1	1	0	0	25s	100	1	6233
ga	164	278	1	1	0	0	25s	100	1	6233
ga	167	249	1	1	0	0	25s	100	1	6233
ga	146	240	1	1	0	0	25s	100	1	6233
ga	125	252	1	1	0	0	25s	100	1	6233
ga	156	296	1	1	0	0	25s	100	1	6233
ga	148	326	1	1	0	0	25s	100	1	6233
ga	170	312	1	1	0	0	25s	100	1	6233
ga	172	283	1	1	0	0	25s	100	1	6233
ga	137	314	1	1	0	0	25s	100	1	6233
ga	108	316	1	1	0	0	25s	100	1	6233
ga	90	301	1	1	0	0	25s	100	1	6233
ga	108	250	1	1	0	0	25s	100	1	6234
ga	126	240	1	1	0	0	25s	100	1	6234
ga	134	255	1	1	0	0	25s	100	1	6234
ga	124	270	1	1	0	0	25s	100	1	6234
ga	128	288	1	1	0	0	25s	100	1	6234
ga	114	268	1	1	0	0	25s	100	1	6234
ga	154	276	1	1	0	0	25s	100	1	6234
ga	170	260	1	1	0	0	25s	100	1	6234
ga	184	243	1	1	0	0	25s	100	1	6234
ga	158	235	1	1	0	0	25s	100	1	6234
ga	156	244	1	1	0	0	25s	100	1	6234
ga	143	269	1	1	0	0	25s	100	1	6234
ga	176	296	1	1	0	0	25s	100	1	6234
ga	168	322	1	1	0	0	25s	100	1	6234
ga	156	334	1	1	0	0	25s	100	1	6234
ga	128	336	1	1	0	0	25s	100	1	6234
ga	92	315	1	1	0	0	25s	100	1	6234
ga	120	309	1	1	0	0	25s	100	1	6234
ga	144	309	1	1	0	0	25s	100	1	6234
ga	150	288	1	1	0	0	25s	100	1	6235
ga	142	252	1	1	0	0	25s	100	1	6235
ga	132	264	1	1	0	0	25s	100	1	6235
ga	118	294	1	1	0	0	25s	100	1	6235
ga	96	294	1	1	0	0	25s	100	1	6235
ga	102	305	1	1	0	0	25s	100	1	6235
ga	154	315	1	1	0	0	25s	100	1	6235
ga	163	303	1	1	0	0	25s	100	1	6235
ga	170	240	1	1	0	0	25s	100	1	6235
ga	136	238	1	1	0	0	25s	100	1	6235
ga	96	263	1	1	0	0	25s	100	1	6235
ga	84	296	1	1	0	0	25s	100	1	6235
ga	108	276	1	1	0	0	25s	100	1	6234
ga	114	255	1	1	0	0	25s	100	1	6234
ga	126	320	1	1	0	0	25s	100	1	6234
ga	158	256	1	1	0	0	25s	100	1	6234
ga	178	280	1	1	0	0	25s	100	1	6234
ga	190	283	1	1	0	0	25s	100	1	6234
ga	186	260	1	1	0	0	25s	100	1	6234
ga	177	250	1	1	0	0	25s	100	1	6234
