ma	273	226	0	0	0	0	9999s	100	1	766
ma	283	240	0	0	0	0	9999s	100	1	766
ma	279	259	0	0	0	0	9999s	100	1	766
ma	258	256	0	0	0	0	9999s	100	1	766
ma	258	236	0	0	0	0	9999s	100	1	766
ma	241	244	0	0	0	0	9999s	100	1	766
ma	237	262	0	0	0	0	9999s	100	1	766
ma	242	276	0	0	0	0	9999s	100	1	766
ma	244	288	0	0	0	0	9999s	100	1	766
ma	252	295	0	0	0	0	9999s	100	1	766
ma	227	263	0	0	0	0	9999s	100	1	766
ma	255	271	0	0	0	0	9999s	100	1	766
ma	269	288	0	0	0	0	9999s	100	1	766
ma	277	277	0	0	0	0	9999s	100	1	766
ma	288	263	0	0	0	0	9999s	100	1	766
ma	283	249	0	0	0	0	9999s	100	1	766
ma	269	247	0	0	0	0	9999s	100	1	766
ma	269	261	0	0	0	0	9999s	100	1	766
ma	263	267	0	0	0	0	9999s	100	1	766
ma	248	249	0	0	0	0	9999s	100	1	766
ma	253	246	0	0	0	0	9999s	100	1	766
ma	247	234	0	0	0	0	9999s	100	1	766
ma	258	284	0	0	0	0	9999s	100	1	766
ma	265	298	0	0	0	0	9999s	100	1	766
ma	260	306	0	0	0	0	9999s	100	1	766
ma	272	293	0	0	0	0	9999s	100	1	766
ma	276	280	0	0	0	0	9999s	100	1	766
ma	287	277	0	0	0	0	9999s	100	1	766
ma	295	261	0	0	0	0	9999s	100	1	766
ma	285	253	0	0	0	0	9999s	100	1	766
ma	265	255	0	0	0	0	9999s	100	1	766
ma	261	245	0	0	0	0	9999s	100	1	766
ma	246	262	0	0	0	0	9999s	100	1	766
ma	245	264	0	0	0	0	9999s	100	1	766
ma	236	252	0	0	0	0	9999s	100	1	766
ma	241	267	0	0	0	0	9999s	100	1	766
ma	238	277	0	0	0	0	9999s	100	1	766
ma	232	273	0	0	0	0	9999s	100	1	766
ma	235	283	0	0	0	0	9999s	100	1	766
ma	243	297	0	0	0	0	9999s	100	1	766
ma	247	303	0	0	0	0	9999s	100	1	766
ma	233	286	0	0	0	0	9999s	100	1	766
ma	227	274	0	0	0	0	9999s	100	1	766
ma	256	257	0	0	0	0	9999s	100	1	766
ma	260	277	0	0	0	0	9999s	100	1	766
ma	266	239	0	0	0	0	9999s	100	1	767
ma	258	227	0	0	0	0	9999s	100	1	767
ma	273	267	0	0	0	0	9999s	100	1	767
ma	253	269	0	0	0	0	9999s	100	1	767
ma	256	252	0	0	0	0	9999s	100	1	767
ma	256	238	0	0	0	0	9999s	100	1	767
ma	239	254	0	0	0	0	9999s	100	1	767
ma	251	263	0	0	0	0	9999s	100	1	767
ma	250	276	0	0	0	0	9999s	100	1	767
ma	253	286	0	0	0	0	9999s	100	1	767
ma	260	294	0	0	0	0	9999s	100	1	767
ma	266	275	0	0	0	0	9999s	100	1	767
ma	277	269	0	0	0	0	9999s	100	1	767
ma	283	270	0	0	0	0	9999s	100	1	767
ma	276	259	0	0	0	0	9999s	100	1	767
ma	278	248	0	0	0	0	9999s	100	1	767
ma	269	240	0	0	0	0	9999s	100	1	767
ma	234	256	0	0	0	0	9999s	100	1	767
ma	248	256	0	0	0	0	9999s	100	1	767
ma	247	281	0	0	0	0	9999s	100	1	767
ma	256	297	0	0	0	0	9999s	100	1	767
ma	264	286	0	0	0	0	9999s	100	1	767
ma	270	280	0	0	0	0	9999s	100	1	767
ma	241	230	1	1	0	0	9999s	100	1	766
ma	233	226	1	1	0	0	9999s	100	1	766
ma	219	227	1	1	0	0	9999s	100	1	766
ma	217	234	1	1	0	0	9999s	100	1	766
ma	214	240	1	1	0	0	9999s	100	1	766
ma	219	251	1	1	0	0	9999s	100	1	766
ma	231	242	1	1	0	0	9999s	100	1	766
ma	223	275	1	1	0	0	9999s	100	1	766
ma	222	286	1	1	0	0	9999s	100	1	766
ma	230	298	1	1	0	0	9999s	100	1	766
ma	259	223	1	1	0	0	9999s	100	1	766
ma	250	216	1	1	0	0	9999s	100	1	766
ma	241	221	1	1	0	0	9999s	100	1	766
ma	225	233	1	1	0	0	9999s	100	1	766
ma	210	250	1	1	0	0	9999s	100	1	766
ma	211	266	1	1	0	0	9999s	100	1	766
ma	217	284	1	1	0	0	9999s	100	1	766
ma	222	262	1	1	0	0	9999s	100	1	766
ma	235	245	1	1	0	0	9999s	100	1	766
ma	227	254	1	1	0	0	9999s	100	1	766
ma	239	244	1	1	0	0	9999s	100	1	766
ma	248	235	1	1	0	0	9999s	100	1	766
ma	222	246	1	1	0	0	9999s	100	1	767
ma	235	234	1	1	0	0	9999s	100	1	767
ma	248	227	1	1	0	0	9999s	100	1	767
ma	258	230	1	1	0	0	9999s	100	1	767
ma	268	230	1	1	0	0	9999s	100	1	767
ma	276	237	1	1	0	0	9999s	100	1	767
ma	215	258	1	1	0	0	9999s	100	1	767
ma	217	270	1	1	0	0	9999s	100	1	767
ma	232	264	1	1	0	0	9999s	100	1	767
ma	217	243	1	1	0	0	9999s	100	1	767
ma	242	236	1	1	0	0	9999s	100	1	767
ma	224	240	1	1	0	0	9999s	100	1	766
ma	225	248	1	1	0	0	9999s	100	1	766
ma	272	253	1	1	0	0	9999s	100	1	766
ma	262	265	1	1	0	0	9999s	100	1	766
ma	265	276	1	1	0	0	9999s	100	1	766
