ga	709	1289	10	10	0	0	40s	100	1	8902
ga	780	1289	10	10	0	0	40s	100	1	8902
ga	789	1239	10	10	0	0	40s	100	1	8902
ga	737	1279	10	10	0	0	40s	100	1	8902
ga	762	1223	10	10	0	0	40s	100	1	8902
ga	712	1184	10	10	0	0	40s	100	1	8902
ga	711	1225	10	10	0	0	40s	100	1	8902
ga	725	1243	10	10	0	0	40s	100	1	8902
ga	745	1255	10	10	0	0	40s	100	1	8902
ga	739	1216	10	10	0	0	40s	100	1	8902
ga	750	1189	10	10	0	0	40s	100	1	8902
ga	791	1204	10	10	0	0	40s	100	1	8902
ga	818	1268	10	10	0	0	40s	100	1	8902
ga	793	1282	10	10	0	0	40s	100	1	8902
ga	716	1259	10	10	0	0	40s	100	1	8902
ga	712	1193	10	10	0	0	40s	100	1	8902
ga	736	1182	10	10	0	0	40s	100	1	8902
ga	755	1187	10	10	0	0	40s	100	1	8902
ga	743	1250	10	10	0	0	40s	100	1	8902
ga	737	1164	10	10	0	0	40s	100	1	8902
ga	734	1136	10	10	0	0	40s	100	1	8902
ga	730	1121	10	10	0	0	40s	100	1	8902
ga	725	1096	10	10	0	0	40s	100	1	8902
ga	721	1077	10	10	0	0	40s	100	1	8902
ga	718	1009	10	10	0	0	40s	100	1	8902
ga	716	979	10	10	0	0	40s	100	1	1
ga	734	954	10	10	0	0	40s	100	1	1
ga	746	946	10	10	0	0	40s	100	1	1
ga	712	950	10	10	0	0	40s	100	1	1
ga	662	954	10	10	0	0	40s	100	1	1
ga	646	950	10	10	0	0	40s	100	1	1
ga	632	946	10	10	0	0	40s	100	1	1
ga	925	805	10	10	0	0	40s	100	1	1
ga	939	791	10	10	0	0	40s	100	1	1
ga	962	800	10	10	0	0	40s	100	1	8902
ga	986	811	10	10	0	0	40s	100	1	8902
ga	975	780	10	10	0	0	40s	100	1	8902
ga	971	777	10	10	0	0	40s	100	1	8902
ga	952	755	10	10	0	0	40s	100	1	8902
ga	948	754	10	10	0	0	40s	100	1	8902
ga	932	771	10	10	0	0	40s	100	1	8902
ga	952	777	10	10	0	0	40s	100	1	8902
ga	912	811	10	10	0	0	40s	100	1	8902
ga	900	827	10	10	0	0	40s	100	1	8902
ga	889	827	10	10	0	0	40s	100	1	8902
ga	870	845	10	10	0	0	40s	100	1	8902
ga	839	864	10	10	0	0	40s	100	1	8902
ga	823	877	10	10	0	0	40s	100	1	8902
ga	802	891	10	10	0	0	40s	100	1	8902
ga	1014	854	10	10	0	0	40s	100	1	8902
